"collection","pathway","size","NES_max500","padj_max500","NES_max1000","padj_max1000","NES_max2000","padj_max2000"
"GO","GOBP_ALPHA_BETA_T_CELL_ACTIVATION",170,-0.938576161918126,0.708140925383828,-0.937366837994805,0.702434403209413,-0.937380332279349,0.707696216313739
"GO","GOBP_ALPHA_BETA_T_CELL_DIFFERENTIATION",122,-0.993353894810189,0.623534755195878,-0.987618678183711,0.623444691901099,-0.990531136238788,0.619099118847746
"GO","GOBP_ALPHA_BETA_T_CELL_PROLIFERATION",34,1.12908322209038,0.43632897157284,1.13051823879967,0.426670644546983,1.12990985771433,0.418993566686647
"GO","GOBP_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME",87,-1.88039501691783,0.000343816464792821,-1.86927492581762,0.000292495390510806,-1.87643438457926,0.000148719184934025
"GO","GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION",215,-1.44670745098501,0.0342403435161972,-1.44562556853838,0.0282791733085207,-1.44644829806224,0.021862346988819
"GO","GOBP_AMELOGENESIS",19,-1.22492190072816,0.387052506411403,-1.21755705044993,0.391169861552268,-1.21828697540187,0.383486208872604
"GO","GOBP_AMIDE_BIOSYNTHETIC_PROCESS",174,1.43164919965332,0.0257172610886308,1.42444057055551,0.0186191207487644,1.42389982627637,0.0133950371417628
"GO","GOBP_AMIDE_METABOLIC_PROCESS",447,1.30957496241867,0.00772293227373827,1.31571544391694,0.00593569582170012,1.30952963761144,0.0160142533700844
"GO","GOBP_AMIDE_TRANSPORT",303,-1.28697265471449,0.111093169762167,-1.28522400308224,0.113493181754318,-1.28426565314681,0.102044662821764
"GO","GOBP_AMINE_BIOSYNTHETIC_PROCESS",39,1.07825041316819,0.488086153585948,1.08365094987645,0.473506693749232,1.0805786306614,0.472775073854173
"GO","GOBP_AMINE_CATABOLIC_PROCESS",19,1.23828744793457,0.35520616202058,1.24290115947433,0.349805222162958,1.2334965824857,0.350474938457771
"GO","GOBP_AMINE_METABOLIC_PROCESS",85,-0.933334365293797,0.7005347111404,-0.92605064559185,0.697117617346491,-0.93050741365963,0.694798808528862
"GO","GOBP_AMINE_TRANSPORT",79,-1.46390869222644,0.0782918391570643,-1.45126263527323,0.0937080858912196,-1.45847658368069,0.0765919078389469
"GO","GOBP_AMINOGLYCAN_BIOSYNTHETIC_PROCESS",34,-1.49409948361369,0.114935340263183,-1.49320011056744,0.114486593908625,-1.4978615584881,0.103244122840425
"GO","GOBP_AMINOGLYCAN_CATABOLIC_PROCESS",26,-0.826962234381466,0.790229254679114,-0.821090606684424,0.793376017126686,-0.823574287351633,0.7883562283037
"GO","GOBP_AMINOGLYCAN_METABOLIC_PROCESS",69,-1.38500721263952,0.140096683048328,-1.3709640967765,0.162027852851823,-1.37711806402924,0.146870292985119
"GO","GOBP_AMINO_ACID_ACTIVATION",48,1.78827796915779,0.0081104940156441,1.80237423586784,0.00469472008223755,1.80168386184876,0.00502749253198093
"GO","GOBP_AMINO_ACID_BETAINE_METABOLIC_PROCESS",19,0.96845689659383,0.632887270247767,0.972065251638552,0.627664483875929,0.964709990580727,0.632247847257708
"GO","GOBP_AMINO_ACID_BIOSYNTHETIC_PROCESS",69,1.59695978147523,0.0366064490230339,1.61059582427383,0.0162173900218192,1.60827633760198,0.0313415679655421
"GO","GOBP_AMINO_ACID_CATABOLIC_PROCESS",103,1.44199990871337,0.0614866668486685,1.43885480890398,0.0617816130369103,1.4405717083542,0.0415874076950426
"GO","GOBP_AMINO_ACID_IMPORT_ACROSS_PLASMA_MEMBRANE",50,-1.31724927128032,0.22875901688564,-1.30513170849343,0.247873451037558,-1.31184241223588,0.230318310022436
"GO","GOBP_AMINO_ACID_METABOLIC_PROCESS",275,1.52488224075772,0.00146144854673693,1.52935668003254,0.000701591376731458,1.5211193664099,0.000871166823897035
"GO","GOBP_AMINO_ACID_TRANSMEMBRANE_TRANSPORT",102,-1.27098357306214,0.228303482417718,-1.2619110886285,0.239530524826144,-1.26629986147909,0.224375868432771
"GO","GOBP_AMINO_ACID_TRANSPORT",154,-1.38125337589468,0.0878217724370807,-1.37890539097869,0.0919698453705807,-1.37921654612798,0.0704391956347541
"GO","GOBP_AMINO_SUGAR_METABOLIC_PROCESS",39,1.15278014368786,0.40148584648821,1.15855397081235,0.382438393605256,1.15526928986725,0.379695175502089
"GO","GOBP_AMP_METABOLIC_PROCESS",22,1.31112692363168,0.283530427193738,1.31133880487447,0.259674559687388,1.32185192271205,0.257243124968021
"GO","GOBP_AMYLOID_BETA_CLEARANCE",36,-1.20299615308628,0.371385186686941,-1.19895958329096,0.37858103199483,-1.20088995557224,0.369074724861007
"GO","GOBP_AMYLOID_BETA_FORMATION",42,-1.50255125365818,0.104469416042559,-1.48971215238098,0.109686600662588,-1.49609164026352,0.0898464433754877
"GO","GOBP_AMYLOID_BETA_METABOLIC_PROCESS",55,-1.33350335290529,0.209702970995825,-1.32221865834323,0.220974208312597,-1.32735317392891,0.211560224182019
"GO","GOBP_AMYLOID_FIBRIL_FORMATION",41,-0.920851306032145,0.69926215849542,-0.91403292308108,0.699119662056046,-0.916071717804833,0.69836497204367
